CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,TRADED_VAL
FUTSTKVOLTAS26-DEC-2024,1667.7000000,1668.0000000,1681.7000000,1646.2000000,1657.6000000,1657.6000000,-0.6000000,29696.0000000,2531700.0000000,8439.0000000,4202573670.0000000
FUTSTKLUPIN28-NOV-2024,2009.3000000,2009.7500000,2020.9000000,1989.9000000,2002.1500000,1998.4000000,-0.5400000,1844.0000000,3542375.0000000,8335.0000000,7102521481.2500000
FUTSTKATUL26-DEC-2024,7407.5000000,7409.8000000,7460.6000000,7233.0500000,7266.2000000,7266.2000000,-1.9000000,8745.0000000,310700.0000000,3107.0000000,2276521165.0000000
FUTSTKADANIENT28-NOV-2024,2398.4500000,2433.0000000,2522.5000000,2395.0000000,2438.7500000,2437.1000000,1.6100000,6573.0000000,6432600.0000000,21442.0000000,15844887315.0000000
FUTSTKTATAMOTORS26-DEC-2024,789.0500000,791.0000000,797.9000000,783.4000000,784.9500000,784.9500000,-0.5100000,167394.0000000,40271550.0000000,73221.0000000,31826052802.5000000
FUTSTKSUNPHARMA28-NOV-2024,1751.1000000,1757.8500000,1758.1000000,1724.7000000,1738.9000000,1734.2500000,-0.9600000,1306.0000000,4143300.0000000,11838.0000000,7193696090.0000000
FUTSTKPETRONET28-NOV-2024,327.6000000,326.6000000,330.4000000,325.5500000,327.5500000,328.0500000,0.1300000,636.0000000,6211500.0000000,4141.0000000,2037261450.0000000
FUTSTKPOWERGRID26-DEC-2024,340.6500000,340.4500000,342.8500000,334.0000000,335.1500000,335.1500000,-1.6100000,43285.0000000,27613800.0000000,15341.0000000,9281346030.0000000
FUTSTKAUROPHARMA28-NOV-2024,1225.0500000,1228.3000000,1245.0000000,1222.6500000,1237.4000000,1238.3500000,1.0800000,1499.0000000,2791250.0000000,5075.0000000,3441907700.0000000
FUTSTKMPHASIS26-DEC-2024,3035.7000000,3036.1500000,3036.1500000,2948.0000000,2970.2500000,2970.2500000,-2.1500000,12819.0000000,1170675.0000000,4257.0000000,3483285107.5000000
FUTSTKPOLYCAB28-NOV-2024,7031.8000000,7050.8500000,7155.4000000,7031.7000000,7122.9000000,7149.2000000,1.6600000,1420.0000000,547875.0000000,4383.0000000,3888920731.2500000
FUTSTKBAJFINANCE26-DEC-2024,6738.2000000,6740.0000000,6770.6500000,6541.0000000,6554.9500000,6554.9500000,-2.7100000,78454.0000000,4580250.0000000,36642.0000000,30425210331.2500000
FUTSTKMARICO26-DEC-2024,652.1500000,650.0500000,666.3500000,647.8000000,649.4500000,649.4500000,-0.4100000,19672.0000000,12468000.0000000,10390.0000000,8195428140.0000000
FUTSTKBHARATFORG28-NOV-2024,1326.2000000,1326.0000000,1356.9000000,1318.9500000,1326.3000000,1329.2000000,0.2200000,1228.0000000,2782500.0000000,5565.0000000,3717817800.0000000
FUTSTKASTRAL28-NOV-2024,1793.2500000,1797.9500000,1852.1000000,1792.2500000,1805.8000000,1808.4500000,0.8400000,803.0000000,1956110.0000000,5330.0000000,3544160562.7500000
FUTSTKONGC28-NOV-2024,254.1000000,258.0000000,258.0000000,251.2000000,252.1500000,252.2000000,-0.7400000,4879.0000000,25664100.0000000,13332.0000000,6522148421.2500000
FUTSTKBAJAJFINSV28-NOV-2024,1598.8000000,1602.8500000,1604.3500000,1565.8500000,1571.6000000,1575.0500000,-1.4800000,1137.0000000,3300500.0000000,6601.0000000,5227579100.0000000
FUTSTKINFY26-DEC-2024,1937.6000000,1927.0000000,1927.0000000,1864.8000000,1869.8500000,1869.8500000,-3.4900000,118008.0000000,21436000.0000000,53590.0000000,40418331580.0000000
FUTSTKCIPLA26-DEC-2024,1497.8000000,1495.6500000,1513.7500000,1484.2000000,1501.9500000,1501.9500000,0.2700000,41721.0000000,5085275.0000000,15647.0000000,7612812593.7500000
FUTSTKSBILIFE28-NOV-2024,1503.4500000,1505.3000000,1516.8500000,1399.6000000,1428.4500000,1428.5000000,-4.9800000,1694.0000000,3270375.0000000,8721.0000000,4785265012.5000000
FUTSTKKOTAKBANK28-NOV-2024,1784.2000000,1778.5000000,1787.6000000,1756.2500000,1762.1500000,1759.2000000,-1.4000000,4279.0000000,9600800.0000000,24002.0000000,16975592180.0000000
FUTSTKZYDUSLIFE28-NOV-2024,949.6500000,951.2000000,954.8500000,939.0500000,948.5000000,948.7000000,-0.1000000,483.0000000,4722300.0000000,5247.0000000,4481054055.0000000
FUTSTKIGL28-NOV-2024,319.7500000,319.3000000,325.0000000,317.8500000,319.8000000,319.4500000,-0.0900000,3628.0000000,9213875.0000000,6701.0000000,2946902612.5000000
FUTSTKINDHOTEL26-DEC-2024,794.4500000,794.2500000,798.7500000,780.6000000,784.2500000,784.2500000,-1.2800000,18271.0000000,9667000.0000000,9667.0000000,7603137250.0000000
FUTSTKTORNTPHARM28-NOV-2024,3221.2500000,3217.1000000,3236.0000000,3138.7000000,3199.3500000,3202.9500000,-0.5600000,835.0000000,557500.0000000,2230.0000000,1784792137.5000000
FUTSTKMARUTI28-NOV-2024,11058.2500000,11105.0000000,11105.0000000,10886.8000000,10931.2500000,10950.9500000,-0.9700000,2142.0000000,752950.0000000,15059.0000000,8270340745.0000000
FUTSTKUPL28-NOV-2024,548.6500000,547.1500000,557.6000000,544.9500000,547.4000000,546.9000000,-0.3100000,2829.0000000,8212655.0000000,6061.0000000,4528589673.0000000
FUTSTKTITAN28-NOV-2024,3294.0500000,3283.7500000,3307.5500000,3205.2500000,3217.0500000,3212.3500000,-2.4800000,2363.0000000,3045875.0000000,17405.0000000,9888068295.0000000
FUTSTKCUB26-DEC-2024,179.3000000,179.4300000,182.3700000,179.0200000,180.3300000,180.3300000,0.5700000,6116.0000000,13690000.0000000,2738.0000000,2474113950.0000000
FUTSTKCOROMANDEL26-DEC-2024,1770.3500000,1778.7000000,1787.4500000,1757.9000000,1767.1500000,1767.1500000,-0.1800000,6418.0000000,749000.0000000,2140.0000000,1326234910.0000000
FUTSTKBSOFT28-NOV-2024,601.2500000,598.0000000,603.0000000,588.4000000,590.1500000,591.2000000,-1.6700000,788.0000000,3707000.0000000,3707.0000000,2204584150.0000000
FUTSTKTECHM28-NOV-2024,1754.7500000,1756.2500000,1756.2500000,1707.2500000,1712.2500000,1713.3500000,-2.3500000,3139.0000000,2865600.0000000,4776.0000000,4919701020.0000000
FUTSTKEXIDEIND26-DEC-2024,447.2000000,448.0000000,463.2000000,444.5500000,459.5500000,459.5500000,2.7600000,19439.0000000,28499400.0000000,15833.0000000,13039070580.0000000
FUTSTKATUL28-NOV-2024,7366.9500000,7385.5500000,7418.0000000,7180.6500000,7212.3500000,7224.4000000,-1.9300000,317.0000000,228800.0000000,2288.0000000,1667610990.0000000
FUTSTKDIVISLAB28-NOV-2024,6012.6000000,5992.1000000,6016.0500000,5907.3000000,5962.1000000,5951.8500000,-1.0100000,838.0000000,631300.0000000,6313.0000000,3759799125.0000000
FUTSTKICICIGI28-NOV-2024,1864.6500000,1866.4000000,1888.5000000,1848.0500000,1868.3500000,1871.1000000,0.3400000,1079.0000000,1085250.0000000,4341.0000000,2033274825.0000000
FUTSTKAPOLLOTYRE28-NOV-2024,512.8000000,509.4000000,515.6000000,505.6000000,511.0000000,510.4000000,-0.4600000,1304.0000000,4516900.0000000,2657.0000000,2307495935.0000000
FUTSTKTATAPOWER28-NOV-2024,417.3000000,417.7500000,420.7000000,411.6000000,414.5500000,414.5000000,-0.6700000,2477.0000000,25586550.0000000,18953.0000000,10641663697.5000000
FUTSTKSUNTV26-DEC-2024,739.1500000,745.0500000,747.1500000,733.5500000,743.6500000,743.6500000,0.6000000,5916.0000000,1344000.0000000,1792.0000000,994972500.0000000
FUTSTKNMDC28-NOV-2024,228.0900000,228.5000000,230.6500000,226.9100000,227.8000000,227.7500000,-0.1400000,1953.0000000,23062500.0000000,5125.0000000,5268526560.0000000
FUTSTKDEEPAKNTR28-NOV-2024,2723.6500000,2720.3000000,2744.0000000,2695.3000000,2704.8000000,2706.0000000,-0.6400000,542.0000000,627300.0000000,2091.0000000,1705149225.0000000
FUTIDXBANKNIFTY24-DEC-2024,52617.4500000,52689.9500000,53093.0000000,52200.0000000,52329.4000000,52329.4000000,-0.5400000,139400.0000000,2628420.0000000,175228.0000000,138201151004.2500000
FUTSTKIDEA28-NOV-2024,8.3200000,8.4100000,8.6600000,8.2000000,8.3500000,8.3600090,0.4800000,4828.0000000,701640000.0000000,17541.0000000,5872826800.0000000
FUTSTKIOC26-DEC-2024,139.8500000,140.4500000,141.8400000,137.8700000,138.5600000,138.5600000,-0.9200000,26481.0000000,59816250.0000000,12270.0000000,8360872260.0000000
FUTSTKDIVISLAB26-DEC-2024,6040.5000000,6072.6500000,6072.6500000,5939.4000000,5994.7000000,5994.7000000,-0.7500000,31375.0000000,922100.0000000,9221.0000000,5524955075.0000000
FUTSTKBAJAJ-AUTO28-NOV-2024,9197.1500000,9187.7500000,9278.8000000,8998.8500000,9019.0000000,9013.5000000,-1.9900000,2669.0000000,806100.0000000,10748.0000000,7354704558.7500000
FUTSTKDEEPAKNTR26-DEC-2024,2710.6000000,2729.9500000,2735.0000000,2691.0500000,2716.8000000,2716.8000000,0.2200000,6639.0000000,932100.0000000,3107.0000000,2531576145.0000000
FUTSTKRELIANCE28-NOV-2024,1295.2000000,1289.3000000,1299.0000000,1270.1500000,1273.3000000,1270.8000000,-1.8800000,22209.0000000,42696000.0000000,85392.0000000,54900672600.0000000
FUTSTKUNITDSPR28-NOV-2024,1516.7000000,1518.4000000,1524.8000000,1495.3000000,1501.1500000,1502.7500000,-0.9100000,2324.0000000,1304450.0000000,3727.0000000,1963264555.0000000
FUTSTKWIPRO28-NOV-2024,583.5500000,585.0000000,585.5500000,570.3000000,572.2500000,572.2000000,-1.9400000,1704.0000000,12451500.0000000,8301.0000000,7176817350.0000000
FUTSTKSRF28-NOV-2024,2296.9000000,2298.9500000,2308.9000000,2250.6500000,2259.1000000,2262.4000000,-1.5000000,552.0000000,1253625.0000000,3343.0000000,2854324687.5000000
FUTSTKHINDCOPPER26-DEC-2024,279.2500000,279.4500000,282.8000000,274.8000000,276.7000000,276.7000000,-0.9100000,13699.0000000,13565350.0000000,5119.0000000,3776437885.0000000
FUTSTKCANFINHOME26-DEC-2024,824.1000000,821.8000000,831.7500000,817.2000000,821.6000000,821.6000000,-0.3000000,3706.0000000,2178150.0000000,2234.0000000,1792812060.0000000
FUTSTKCIPLA28-NOV-2024,1489.5500000,1480.4000000,1507.0000000,1474.6500000,1493.0500000,1492.7500000,0.2100000,1900.0000000,3097575.0000000,9531.0000000,4610725876.2500000
FUTSTKCOALINDIA28-NOV-2024,417.4000000,419.1500000,425.0000000,413.7500000,415.8500000,415.2000000,-0.5200000,3847.0000000,19362000.0000000,18440.0000000,8123009842.5000000
FUTSTKHDFCBANK28-NOV-2024,1812.9000000,1818.0000000,1834.4500000,1789.1000000,1793.2000000,1793.1500000,-1.0800000,29901.0000000,18032850.0000000,32787.0000000,32679366885.0000000
FUTSTKABFRL26-DEC-2024,311.1000000,311.9000000,321.9000000,311.4000000,317.8000000,317.8000000,2.1500000,20175.0000000,23103600.0000000,8886.0000000,7343876020.0000000
FUTSTKCROMPTON28-NOV-2024,408.2500000,409.8500000,411.3000000,404.0500000,405.6000000,406.6500000,-0.3900000,1037.0000000,2809800.0000000,1561.0000000,1145290230.0000000
FUTSTKPAGEIND26-DEC-2024,45257.0000000,45361.9500000,45702.8500000,44934.4500000,45154.4000000,45154.4000000,-0.2200000,11071.0000000,50130.0000000,3342.0000000,2267530188.7500000
FUTSTKCANFINHOME28-NOV-2024,828.3500000,827.3500000,835.2000000,817.8000000,821.2500000,821.8500000,-0.7800000,445.0000000,1289925.0000000,1323.0000000,1062660397.5000000
FUTSTKINFY28-NOV-2024,1925.1000000,1911.1500000,1914.6500000,1854.4000000,1857.9500000,1856.6500000,-3.5500000,19675.0000000,13284000.0000000,33210.0000000,24879996120.0000000
FUTSTKNATIONALUM26-DEC-2024,243.2700000,244.1600000,249.5000000,243.0400000,246.6600000,246.6600000,1.3900000,13152.0000000,30690000.0000000,8184.0000000,7559937750.0000000
FUTSTKBHEL26-DEC-2024,248.6000000,249.5000000,255.3900000,248.7000000,253.9400000,253.9500000,2.1500000,31109.0000000,53702250.0000000,20458.0000000,13566491505.0000000
FUTSTKOBEROIRLTY26-DEC-2024,1957.1000000,1952.4000000,1991.0000000,1952.4000000,1980.9000000,1980.9000000,1.2100000,20282.0000000,3841950.0000000,10977.0000000,7592579225.0000000
FUTSTKBSOFT26-DEC-2024,604.4500000,602.4500000,606.6000000,592.1000000,594.1000000,594.1000000,-1.7100000,10978.0000000,5828000.0000000,5828.0000000,3487779850.0000000
FUTSTKMFSL28-NOV-2024,1188.6500000,1177.6000000,1195.0000000,1093.5500000,1141.3500000,1140.3000000,-4.0600000,532.0000000,2320000.0000000,2900.0000000,2652863240.0000000
FUTSTKJUBLFOOD28-NOV-2024,651.5500000,652.5000000,658.3000000,637.9500000,642.1000000,642.3000000,-1.4100000,930.0000000,4385000.0000000,3508.0000000,2837826875.0000000
FUTSTKASIANPAINT26-DEC-2024,2499.0000000,2508.9500000,2509.9000000,2466.0000000,2471.7500000,2471.7500000,-1.0900000,63893.0000000,3331400.0000000,16657.0000000,8268643150.0000000
FUTSTKGLENMARK26-DEC-2024,1528.1000000,1532.2000000,1542.0000000,1501.0000000,1504.4500000,1504.4500000,-1.5400000,4236.0000000,2359875.0000000,3255.0000000,3575539702.5000000
FUTSTKTCS26-DEC-2024,4359.0500000,4342.0000000,4360.5500000,4259.2000000,4273.3000000,4273.3000000,-1.9600000,70674.0000000,5645850.0000000,32262.0000000,24249280798.7500000
FUTSTKABFRL28-NOV-2024,309.4500000,309.9000000,319.9000000,309.9000000,315.6500000,315.7000000,2.0100000,819.0000000,9903400.0000000,3809.0000000,3126443450.0000000
FUTSTKBEL26-DEC-2024,308.6000000,309.0000000,310.8000000,306.7500000,307.8500000,307.8500000,-0.2400000,41765.0000000,61924800.0000000,21728.0000000,19105690635.0000000
FUTSTKPIIND26-DEC-2024,4127.0500000,4172.0000000,4176.7500000,4062.1000000,4072.1500000,4072.1500000,-1.3300000,10911.0000000,589000.0000000,4712.0000000,2419043362.5000000
FUTSTKM&MFIN26-DEC-2024,268.9500000,269.9000000,273.3500000,268.6500000,271.9000000,271.9000000,1.0900000,15629.0000000,8096000.0000000,4048.0000000,2196882100.0000000
FUTSTKOFSS26-DEC-2024,11883.0000000,11819.8000000,11865.0000000,11504.5500000,11724.9500000,11724.9500000,-1.3300000,11671.0000000,261150.0000000,5223.0000000,3046482722.5000000
FUTSTKTRENT26-DEC-2024,6872.5500000,6890.4500000,6929.4000000,6762.6000000,6794.5500000,6794.5500000,-1.1300000,37810.0000000,1814100.0000000,18141.0000000,12423348045.0000000
FUTSTKLAURUSLABS28-NOV-2024,544.1000000,543.0500000,557.8500000,537.6500000,552.3500000,551.7000000,1.3900000,584.0000000,5914300.0000000,3479.0000000,3232539460.0000000
FUTSTKHINDUNILVR26-DEC-2024,2500.4500000,2506.3000000,2549.9000000,2469.6000000,2479.5500000,2479.5500000,-0.8300000,49677.0000000,5808000.0000000,19360.0000000,14533345950.0000000
FUTSTKWIPRO26-DEC-2024,586.9000000,587.4500000,589.3000000,574.3500000,576.5000000,576.5000000,-1.7700000,26161.0000000,22057500.0000000,14705.0000000,12787087125.0000000
FUTSTKLAURUSLABS26-DEC-2024,547.1000000,546.4500000,557.6000000,540.6000000,554.8000000,554.8000000,1.4000000,13920.0000000,13396000.0000000,7880.0000000,7372857500.0000000
FUTSTKNAUKRI26-DEC-2024,8399.3000000,8333.4500000,8438.7500000,8231.0000000,8255.9000000,8255.9000000,-1.7000000,17038.0000000,409800.0000000,5464.0000000,3401184255.0000000
FUTSTKSHRIRAMFIN26-DEC-2024,3035.0500000,3044.0500000,3088.6500000,3004.6000000,3058.7000000,3058.7000000,0.7700000,47379.0000000,2629350.0000000,17529.0000000,8016889552.5000000
FUTSTKLTIM26-DEC-2024,6281.9000000,6324.1000000,6324.1000000,6106.5000000,6180.4500000,6180.4500000,-1.6100000,16242.0000000,940200.0000000,6268.0000000,5812300785.0000000
FUTSTKBIOCON26-DEC-2024,360.1000000,360.2500000,369.0000000,359.6000000,366.3500000,366.3500000,1.7300000,12320.0000000,17102500.0000000,6841.0000000,6252979125.0000000
FUTSTKMARICO28-NOV-2024,648.8500000,649.1500000,663.4000000,644.1500000,645.7000000,644.7500000,-0.6300000,749.0000000,9532800.0000000,7944.0000000,6227097300.0000000
FUTSTKM&MFIN28-NOV-2024,272.6000000,273.1500000,275.6000000,269.6000000,271.1500000,272.0000000,-0.2200000,1556.0000000,5060000.0000000,2530.0000000,1378833500.0000000
FUTSTKGODREJPROP28-NOV-2024,2832.1000000,2831.0000000,2905.5000000,2780.5500000,2812.7500000,2815.7500000,-0.5700000,1160.0000000,1202400.0000000,5344.0000000,3417235953.7500000
FUTSTKMPHASIS28-NOV-2024,3018.3500000,3000.8000000,3005.7000000,2932.6500000,2951.6500000,2957.6000000,-2.0100000,1167.0000000,870375.0000000,3165.0000000,2571797896.2500000
FUTSTKULTRACEMCO26-DEC-2024,11216.0500000,11266.2000000,11269.9500000,11036.7000000,11089.2000000,11089.2000000,-1.1300000,50447.0000000,952650.0000000,19053.0000000,10594954297.5000000
FUTSTKFEDERALBNK26-DEC-2024,213.5200000,213.3100000,214.1900000,211.6600000,212.5300000,212.5300000,-0.4600000,14002.0000000,30920000.0000000,6184.0000000,6577257300.0000000
FUTSTKBHARATFORG26-DEC-2024,1333.5000000,1333.9500000,1365.0000000,1326.2000000,1337.1000000,1337.1000000,0.2600000,21644.0000000,5306500.0000000,10613.0000000,7143687975.0000000
FUTSTKMGL26-DEC-2024,1186.4000000,1191.9500000,1206.0000000,1174.4000000,1187.3000000,1187.3000000,0.0700000,7564.0000000,2252400.0000000,5631.0000000,2678616860.0000000
FUTSTKIDEA26-DEC-2024,8.3800000,8.5000000,8.7100000,8.2500000,8.4100000,8.4100000,0.3500000,89318.0000000,1272360000.0000000,31809.0000000,10752781600.0000000
FUTSTKTITAN26-DEC-2024,3312.9500000,3333.9500000,3333.9500000,3221.6000000,3234.5500000,3234.5500000,-2.3600000,51730.0000000,4617550.0000000,26386.0000000,15064960750.0000000
FUTSTKMETROPOLIS26-DEC-2024,2179.4000000,2179.0000000,2199.5000000,2146.0000000,2152.4000000,2152.4000000,-1.2300000,2468.0000000,896400.0000000,2241.0000000,1941997160.0000000
FUTSTKLTTS26-DEC-2024,5456.5500000,5499.0000000,5499.0000000,5236.6000000,5269.2000000,5269.2000000,-3.4300000,7169.0000000,541700.0000000,5417.0000000,2873140745.0000000
FUTSTKINDUSTOWER26-DEC-2024,352.0500000,351.1000000,357.0000000,347.6500000,350.3000000,350.3000000,-0.4900000,46776.0000000,31393900.0000000,18467.0000000,11041692525.0000000
FUTSTKPIDILITIND28-NOV-2024,3041.6500000,3043.9500000,3058.0000000,3004.2000000,3048.1500000,3043.9000000,0.0700000,953.0000000,567500.0000000,2270.0000000,1721336250.0000000
FUTSTKTECHM26-DEC-2024,1763.8000000,1768.3500000,1771.7000000,1719.0500000,1724.4000000,1724.4000000,-2.2300000,17449.0000000,5344200.0000000,8907.0000000,9242429070.0000000
FUTSTKIPCALAB28-NOV-2024,1528.7000000,1532.5000000,1540.1000000,1507.1000000,1515.0500000,1513.0000000,-1.0200000,271.0000000,850850.0000000,1309.0000000,1290694762.5000000
FUTSTKACC28-NOV-2024,2211.0000000,2203.1500000,2230.2500000,2186.1500000,2190.7500000,2188.5500000,-1.0100000,5559.0000000,1952100.0000000,6507.0000000,4298123835.0000000
FUTSTKPETRONET26-DEC-2024,329.3500000,330.3500000,333.5000000,328.1000000,329.9500000,329.9500000,0.1800000,18464.0000000,7714500.0000000,5143.0000000,2546440575.0000000
FUTSTKPOLYCAB26-DEC-2024,7069.3500000,7038.0000000,7193.0000000,7038.0000000,7173.4000000,7173.4000000,1.4700000,15486.0000000,1355375.0000000,10843.0000000,9685187768.7500000
FUTSTKONGC26-DEC-2024,255.4500000,255.6000000,258.6500000,252.8500000,253.8500000,253.8500000,-0.6200000,53486.0000000,38559675.0000000,20031.0000000,9849298882.5000000
FUTSTKPVRINOX26-DEC-2024,1522.9500000,1524.4000000,1552.7000000,1513.5000000,1528.5000000,1528.5000000,0.3600000,10582.0000000,2656082.0000000,6526.0000000,4065337611.5000000
FUTSTKHEROMOTOCO28-NOV-2024,4876.1000000,4880.3500000,4912.9500000,4737.6500000,4786.4500000,4783.5000000,-1.8900000,2593.0000000,1212150.0000000,8081.0000000,5855962312.5000000
FUTIDXMIDCPNIFTY30-DEC-2024,12699.4500000,12720.0000000,12776.0500000,12597.5000000,12628.3000000,12628.3000000,-0.5600000,36423.0000000,477200.0000000,9544.0000000,6045461100.0000000
FUTSTKM&M26-DEC-2024,3019.4500000,3020.0000000,3062.0000000,2912.6500000,2918.9500000,2918.9500000,-3.3200000,106880.0000000,8969450.0000000,51254.0000000,26442464160.0000000
FUTIDXNIFTYNXT5029-NOV-2024,70279.1000000,70309.8500000,70735.9500000,69729.1000000,70140.6000000,70140.6000000,-0.1900000,461.0000000,6430.0000000,643.0000000,452365489.0000000
FUTSTKCOROMANDEL28-NOV-2024,1760.5500000,1764.5000000,1777.0000000,1746.1000000,1757.2500000,1755.7000000,-0.2700000,549.0000000,451500.0000000,1290.0000000,794724140.0000000
FUTSTKGUJGASLTD26-DEC-2024,475.1500000,471.1000000,478.1000000,471.1000000,474.3500000,474.3500000,-0.1600000,4533.0000000,4176250.0000000,3341.0000000,1984370375.0000000
FUTSTKINDHOTEL28-NOV-2024,790.0000000,787.9000000,793.2000000,776.6500000,779.9000000,778.5500000,-1.4400000,1549.0000000,5308000.0000000,5308.0000000,4150499850.0000000
FUTSTKJUBLFOOD26-DEC-2024,654.8000000,657.2500000,661.4500000,642.1500000,646.3000000,646.3000000,-1.2900000,11775.0000000,6690000.0000000,5352.0000000,4355856062.5000000
FUTSTKFEDERALBNK28-NOV-2024,212.4300000,212.1100000,212.8700000,210.6100000,211.1600000,211.0500000,-0.6400000,762.0000000,16080000.0000000,3216.0000000,3401554250.0000000
FUTSTKRBLBANK26-DEC-2024,159.0700000,159.0700000,162.1900000,157.4000000,158.3700000,158.3700000,-0.4400000,24517.0000000,20782500.0000000,8313.0000000,3309049250.0000000
FUTSTKAPOLLOHOSP26-DEC-2024,7022.7000000,6975.2500000,7065.3500000,6861.6500000,6886.1500000,6886.1500000,-1.9400000,13295.0000000,713750.0000000,5710.0000000,4953223775.0000000
FUTSTKDABUR26-DEC-2024,529.7000000,531.0000000,537.0000000,527.0000000,528.3000000,528.3000000,-0.2600000,15153.0000000,8045000.0000000,6436.0000000,4264942750.0000000
FUTSTKSYNGENE28-NOV-2024,917.4000000,919.0500000,921.7000000,901.4000000,915.7500000,916.8500000,-0.0500000,576.0000000,1382000.0000000,1382.0000000,1261850450.0000000
FUTSTKBHARTIARTL28-NOV-2024,1575.6000000,1579.2500000,1589.3000000,1560.4000000,1564.5000000,1560.4000000,-0.9600000,7803.0000000,8684900.0000000,18284.0000000,13634190240.0000000
